Symbols,Score
PTN,0.21
PTOV1,0.393
PTP4A1,0.537
PTP4A2,0.406
PTP4A3,0.34
PTPA,0.405
PTPDC1,0.4
PTPMT1,0.349
PTPN1,0.331
PTPN11,0.264
PTPN12,0.418
PTPN13,0.46
PTPN14,0.443
PTPN18,0.392
PTPN2,0.266
PTPN20,0.53
PTPN21,0.559
PTPN22,0.274
PTPN23,0.433
PTPN3,0.437
PTPN4,0.568
PTPN5,0.394
PTPN6,0.296
PTPN7,0.555
PTPN9,0.379
PTPRA,0.27
PTPRB,0.304
PTPRC,0.195
PTPRCAP,0.195
PTPRD,0.302
PTPRE,0.414
PTPRF,0.285
PTPRG,0.269
PTPRH,0.405
PTPRJ,0.271
PTPRK,0.307
PTPRM,0.339
PTPRN,0.363
PTPRN2,0.243
PTPRO,0.255
PTPRQ,0.112
PTPRR,0.365
PTPRS,0.229
PTPRT,0.377
PTPRU,0.249
PTPRZ1,0.246
PTRH1,0.227
PTRH2,0.447
PTRHD1,0.03
PTS,0.508
PTTG1,0.429
PTTG1IP,0.397
PTTG2,0.513
PTX3,0.309
PTX4,0.173
PUDP,0.363
PUF60,0.449
PUM1,0.371
PUM2,0.429
PUM3,0.539
PURA,0.351
PURB,0.364
PURG,0.302
PUS1,0.334
PUS10,0.108
PUS3,0.395
PUS7,0.328
PUS7L,0.434
PUSL1,0.355
PVALB,0.433
PVALEF,0.428
PVR,0.351
PVRIG,0.359
PWP1,0.409
PWP2,0.345
PWWP2A,0.514
PWWP2B,0.452
PWWP3A,0.589
PWWP3B,0.084
PXDC1,0.076
PXDN,0.292
PXDNL,0.316
PXK,0.506
PXMP2,0.454
PXMP4,0.453
PXN,0.479
PXT1,0.398
PXYLP1,0.378
PYCARD,0.293
PYCR1,0.381
PYCR2,0.391
PYCR3,0.447
PYDC1,0.397
PYDC2,0.371
PYDC5,0.209
PYGB,0.364
PYGL,0.371
PYGM,0.428
PYGO1,0.37
PYGO2,0.322
PYHIN1,0.263
PYM1,0.528
PYROXD1,0.466
PYROXD2,0.238
PYURF,0.512
PYY,0.307
PZP,0.126
QARS1,0.384
QDPR,0.315
QKI,0.429
QNG1,0.233
QPCT,0.28
QPCTL,0.324
QPRT,0.488
QRFP,0.22
QRFPR,0.215
QRICH1,0.419
QRSL1,0.387
QSOX1,0.299
QSOX2,0.331
QTRT1,0.369
QTRT2,0.437
R3HCC1,0.358
R3HCC1L,0.474
R3HDM1,0.082
R3HDM2,0.35
R3HDM4,0.361
R3HDML,0.109
RAB10,0.342
RAB11A,0.405
RAB11B,0.316
RAB11FIP1,0.444
RAB11FIP2,0.458
RAB11FIP3,0.552
RAB11FIP4,0.524
RAB11FIP5,0.506
RAB12,0.39
RAB13,0.351
RAB14,0.389
RAB15,0.373
RAB17,0.323
RAB18,0.4
RAB19,0.27
RAB1A,0.338
RAB1B,0.39
RAB20,0.351
RAB21,0.353
RAB22A,0.429
RAB23,0.495
RAB24,0.437
RAB25,0.361
RAB26,0.308
RAB27A,0.315
RAB27B,0.357
RAB28,0.399
RAB29,0.418
RAB2A,0.466
RAB2B,0.343
RAB30,0.387
RAB31,0.343
RAB32,0.45
RAB33A,0.356
RAB33B,0.353
RAB34,0.394
RAB35,0.345
RAB36,0.309
RAB37,0.384
RAB38,0.416
RAB39A,0.446
RAB39B,0.394
RAB3A,0.319
RAB3B,0.393
RAB3C,0.409
RAB3D,0.341
RAB3GAP1,0.377
RAB3GAP2,0.383
RAB3IL1,0.508
RAB3IP,0.62
RAB40A,0.264
RAB40AL,0.345
RAB40B,0.319
RAB40C,0.313
RAB41,0.411
RAB42,0.122
RAB43,0.377
RAB44,0.25
RAB4A,0.42
RAB4B,0.393
RAB5A,0.345
RAB5B,0.384
RAB5C,0.408
RAB5IF,0.246
RAB6A,0.366
RAB6B,0.433
RAB6C,0.45
RAB6D,0.319
RAB7A,0.349
RAB7B,0.288
RAB8A,0.403
RAB8B,0.383
RAB9A,0.407
RAB9B,0.413
RABAC1,0.478
RABEP1,0.406
RABEP2,0.404
RABEPK,0.401
RABGAP1,0.626
RABGAP1L,0.335
RABGEF1,0.499
RABGGTA,0.443
RABGGTB,0.402
RABIF,0.469
RABL2A,0.212
RABL2B,0.594
RABL3,0.212
RABL6,0.697
RAC1,0.298
RAC2,0.323
RAC3,0.423
RACGAP1,0.464
RACK1,0.332
RAD1,0.416
RAD17,0.406
RAD18,0.46
RAD21,0.487
RAD21L1,0.434
RAD23A,0.499
RAD23B,0.417
RAD50,0.302
RAD51,0.454
RAD51AP1,0.372
RAD51AP2,0.315
RAD51B,0.402
RAD51C,0.458
RAD51D,0.49
RAD52,0.35
RAD54B,0.378
RAD54L,0.343
RAD54L2,0.42
RAD9A,0.429
RAD9B,0.383
RADIL,0.479
RADX,0.486
RAE1,0.528
RAET1E,0.275
RAET1G,0.321
RAET1L,0.344
RAF1,0.31
RAG1,0.289
RAG2,0.292
RAI1,0.379
RAI14,0.522
RAI2,0.326
RALA,0.37
RALB,0.301
RALBP1,0.325
RALGAPA1,0.421
RALGAPA2,0.447
RALGAPB,0.16
RALGDS,0.502
RALGPS1,0.389
RALGPS2,0.414
RALY,0.391
RALYL,0.496
RAMAC,0.413
RAMP1,0.234
RAMP2,0.247
RAMP3,0.219
RAN,0.4
RANBP1,0.552
RANBP10,0.575
RANBP17,0.341
RANBP2,0.403
RANBP3,0.472
RANBP3L,0.39
RANBP6,0.444
RANBP9,0.603
RANGAP1,0.524
RANGRF,0.357
RAP1A,0.303
RAP1B,0.352
RAP1GAP,0.409
RAP1GAP2,0.576
RAP1GDS1,0.46
RAP2A,0.352
RAP2B,0.333
RAP2C,0.345
RAPGEF1,0.307
RAPGEF2,0.281
RAPGEF3,0.313
RAPGEF4,0.371
RAPGEF5,0.424
RAPGEF6,0.561
RAPGEFL1,0.214
RAPH1,0.575
RAPSN,0.488
RARA,0.27
RARB,0.245
RARG,0.242
RARRES1,0.116
RARRES2,0.234
RARS1,0.458
RARS2,0.318
RASA1,0.362
RASA2,0.38
RASA3,0.314
RASA4,0.329
RASA4B,0.354
RASAL1,0.329
RASAL2,0.458
RASAL3,0.342
RASD1,0.425
RASD2,0.298
RASEF,0.481
RASGEF1A,0.377
RASGEF1B,0.341
RASGEF1C,0.157
RASGRF1,0.302
RASGRF2,0.415
RASGRP1,0.287
RASGRP2,0.367
RASGRP3,0.428
RASGRP4,0.35
RASIP1,0.355
RASL10A,0.337
RASL10B,0.203
RASL11A,0.306
RASL11B,0.216
RASL12,0.158
RASSF1,0.669
RASSF10,0.568
RASSF2,0.377
RASSF3,0.61
RASSF4,0.315
RASSF5,0.479
RASSF6,0.244
RASSF7,0.655
RASSF8,0.103
RASSF9,0.433
RAVER1,0.428
RAVER2,0.428
RAX,0.235
RAX2,0.275
RB1,0.322
RB1CC1,0.417
RBAK,0.317
RBBP4,0.405
RBBP5,0.408
RBBP6,0.449
RBBP7,0.365
RBBP8,0.346
RBBP8NL,0.077
RBBP9,0.508
RBCK1,0.345
RBFA,0.463
RBFOX1,0.434
RBFOX2,0.375
RBFOX3,0.35
RBKS,0.453
RBL1,0.423
RBL2,0.465
RBM10,0.342
RBM11,0.39
RBM12,0.444
RBM12B,0.237
RBM14,0.422
RBM15,0.304
RBM15B,0.356
RBM17,0.377
RBM18,0.082
RBM19,0.416
RBM20,0.294
RBM22,0.389
RBM23,0.412
RBM24,0.305
RBM25,0.421
RBM26,0.394
RBM27,0.391
RBM28,0.37
RBM3,0.397
RBM33,0.082
RBM34,0.407
RBM38,0.377
RBM39,0.537
RBM4,0.372
RBM41,0.408
RBM42,0.477
RBM43,0.082
RBM44,0.422
RBM45,0.471
RBM46,0.333
RBM47,0.338
RBM48,0.325
RBM4B,0.409
RBM5,0.38
RBM6,0.448
RBM7,0.471
RBM8A,0.411
RBMS1,0.459
RBMS2,0.427
RBMS3,0.349
RBMX,0.355
RBMX2,0.39
RBMXL1,0.317
RBMXL2,0.092
RBMXL3,0.092
RBMY1A1,0.417
RBMY1B,0.287
RBMY1C,0.457
RBMY1D,0.333
RBMY1E,0.333
RBMY1F,0.411
RBMY1J,0.411
RBP1,0.44
RBP2,0.369
RBP3,0.18
RBP4,0.229
RBP5,0.464
RBP7,0.494
RBPJ,0.221
RBPJL,0.368
RBPMS,0.425
RBPMS2,0.398
RBSN,0.429
RBX1,0.337
RC3H1,0.252
RC3H2,0.249
RCAN1,0.363
RCAN2,0.348
RCAN3,0.445
RCBTB1,0.48
RCBTB2,0.433
RCC1,0.531
RCC1L,0.431
RCC2,0.448
RCCD1,0.589
RCE1,0.321
RCHY1,0.466
RCL1,0.318
RCN1,0.409
RCN2,0.522
RCN3,0.328
RCOR1,0.363
RCOR2,0.427
RCOR3,0.407
RCSD1,0.405
RCVRN,0.172
RD3,0.216
RDH10,0.249
RDH11,0.323
RDH12,0.248
RDH13,0.229
RDH14,0.336
RDH16,0.328
RDH5,0.284
RDH8,0.267
RDM1,0.557
RDX,0.324
REC114,0.108
REC8,0.374
RECK,0.25
RECQL,0.418
RECQL4,0.355
RECQL5,0.389
REDIC1,0.222
REELD1,0.064
REEP1,0.494
REEP2,0.431
REEP3,0.449
REEP4,0.512
REEP5,0.445
REEP6,0.417
REG1A,0.268
REG1B,0.186
REG3A,0.33
REG3G,0.256
REG4,0.366
REL,0.358
RELA,0.26
RELB,0.392
RELCH,0.306
RELL1,0.515
RELL2,0.312
RELN,0.2
RELT,0.502
REM1,0.294
REM2,0.211
REN,0.294
RENBP,0.296
REP15,0.464
REPIN1,0.365
REPS1,0.537
REPS2,0.554
RER1,0.403
RERE,0.362
RERG,0.35
RERGL,0.158
RESP18,0.371
REST,0.26
RET,0.232
RETN,0.263
RETNLB,0.243
RETREG1,0.492
RETREG2,0.258
RETREG3,0.277
RETSAT,0.3
REV1,0.35
REV3L,0.416
REX1BD,0.222
REXO1,0.332
REXO2,0.365
REXO4,0.35
REXO5,0.343
RFC1,0.354
RFC2,0.352
RFC3,0.311
RFC4,0.35
RFC5,0.344
RFESD,0.261
RFFL,0.402
RFK,0.412
RFLNA,0.572
RFLNB,0.5
RFNG,0.24
RFPL1,0.36
RFPL2,0.09
RFPL3,0.531
RFPL4A,0.435
RFPL4AL1,0.09
RFPL4B,0.09
RFT1,0.303
RFTN1,0.287
RFTN2,0.182
RFWD3,0.456
RFX1,0.423
RFX2,0.423
RFX3,0.318
RFX4,0.357
RFX5,0.351
RFX6,0.299
RFX7,0.302
RFX8,0.302
RFXANK,0.436
RFXAP,0.326
RGCC,0.338
RGL1,0.479
RGL2,0.295
RGL3,0.116
RGL4,0.409
RGMA,0.392
RGMB,0.398
RGN,0.199
RGP1,0.436
RGPD1,0.386
RGPD2,0.386
RGPD3,0.386
RGPD4,0.386
RGPD5,0.386
RGPD6,0.386
RGPD8,0.389
RGR,0.248
RGS1,0.366
RGS10,0.376
RGS11,0.229
RGS12,0.392
RGS13,0.412
RGS14,0.424
RGS16,0.406
RGS17,0.389
RGS18,0.419
RGS19,0.396
RGS2,0.339
RGS20,0.432
RGS21,0.03
RGS22,0.386
RGS3,0.45
RGS4,0.298
RGS5,0.323
RGS6,0.422
RGS7,0.411
RGS7BP,0.323
RGS8,0.349
RGS9,0.258
RGS9BP,0.157
RGSL1,0.064
RHAG,0.211
RHBDD1,0.277
RHBDD2,0.385
RHBDD3,0.094
RHBDF1,0.304
RHBDF2,0.317
RHBDL1,0.165
RHBDL2,0.191
RHBDL3,0.135
RHBG,0.377
RHCE,0.143
RHCG,0.31
RHD,0.143
RHEB,0.394
RHEBL1,0.423
RHEX,0.323
RHNO1,0.491
RHO,0.287
RHOA,0.255
RHOB,0.343
RHOBTB1,0.488
RHOBTB2,0.523
RHOBTB3,0.437
RHOC,0.387
RHOD,0.388
RHOF,0.46
RHOG,0.361
RHOH,0.394
RHOJ,0.399
RHOQ,0.396
RHOT1,0.393
RHOT2,0.432
RHOU,0.46
RHOV,0.454
RHOXF1,0.255
RHOXF2,0.429
RHOXF2B,0.304
RHPN1,0.554
RHPN2,0.443
RIBC1,0.222
RIBC2,0.477
RIC1,0.407
RIC3,0.391
RIC8A,0.389
RIC8B,0.585
RICTOR,0.318
RIDA,0.378
RIF1,0.449
RIGI,0.275
RILP,0.486
RILPL1,0.627
RILPL2,0.658
RIMBP2,0.199
RIMBP3,0.61
RIMBP3B,0.56
RIMBP3C,0.524
RIMKLA,0.414
RIMKLB,0.399
RIMOC1,0.424
RIMS1,0.321
RIMS2,0.282
RIMS3,0.32
RIMS4,0.321
RIN1,0.473
RIN2,0.342
RIN3,0.475
RING1,0.435
RINL,0.398
RINT1,0.505
RIOK1,0.417
RIOK2,0.43
RIOK3,0.32
RIOX1,0.382
RIOX2,0.488
RIPK1,0.25
RIPK2,0.239
RIPK3,0.274
RIPK4,0.396
RIPOR1,0.377
RIPOR2,0.343
RIPPLY1,0.35
RIPPLY2,0.31
RIPPLY3,0.251
RIT1,0.369
RIT2,0.346
RITA1,0.553
RLBP1,0.343
RLF,0.382
RLIG1,0.049
RLIM,0.303
RLN1,0.208
RLN2,0.18
RLN3,0.339
RMC1,0.302
RMDN1,0.549
RMDN2,0.666
RMDN3,0.54
RMI1,0.395
RMI2,0.476
RMND1,0.446
RMND5A,0.454
RMND5B,0.426
RNASE1,0.258
RNASE10,0.157
RNASE11,0.186
RNASE12,0.186
RNASE13,0.189
RNASE2,0.207
RNASE3,0.187
RNASE4,0.174
RNASE6,0.238
RNASE7,0.263
RNASE8,0.154
RNASE9,0.186
RNASEH1,0.333
RNASEH2A,0.35
RNASEH2B,0.277
RNASEH2C,0.338
RNASEK,0.157
RNASEL,0.334
RNASET2,0.287
RND1,0.502
RND2,0.459
RND3,0.452
RNF10,0.391
RNF103,0.378
RNF11,0.41
RNF111,0.393
RNF112,0.335
RNF113A,0.329
RNF113B,0.32
RNF114,0.393
RNF115,0.392
RNF121,0.296
RNF122,0.354
RNF123,0.408
RNF125,0.409
RNF126,0.38
RNF128,0.465
RNF13,0.46
RNF130,0.334
RNF133,0.293
RNF135,0.452
RNF138,0.407
RNF139,0.331
RNF14,0.379
RNF141,0.19
RNF144A,0.435
RNF144B,0.432
RNF145,0.335
RNF146,0.404
RNF148,0.15
RNF149,0.168
RNF150,0.15
RNF151,0.409
RNF152,0.289
RNF157,0.402
RNF166,0.241
RNF167,0.399
RNF168,0.392
RNF169,0.407
RNF17,0.432
RNF170,0.401
RNF175,0.372
RNF180,0.282
RNF181,0.432
RNF182,0.454
RNF183,0.392
RNF185,0.367
RNF186,0.314
RNF187,0.451
RNF19A,0.524
RNF19B,0.439
RNF2,0.406
RNF20,0.388
RNF207,0.403
RNF208,0.509
RNF212,0.343
RNF212B,0.351
RNF213,0.369
RNF214,0.118
RNF215,0.326
RNF216,0.371
RNF217,0.397
RNF220,0.411
RNF222,0.139
RNF223,0.139
RNF224,0.09
RNF225,0.139
RNF227,0.09
RNF24,0.429
RNF25,0.474
RNF26,0.356
RNF31,0.37
RNF32,0.465
RNF34,0.404
RNF38,0.332
RNF39,0.414
RNF4,0.378
RNF40,0.401
RNF41,0.347
RNF43,0.338
RNF44,0.09
RNF5,0.335
RNF6,0.372
RNF7,0.427
RNF8,0.409
RNFT1,0.319
RNFT2,0.139
RNGTT,0.297
RNH1,0.417
RNLS,0.159
RNMT,0.399
RNPC3,0.339
RNPEP,0.254
RNPEPL1,0.086
RNPS1,0.378
RO60,0.394
ROBO1,0.261
ROBO2,0.216
ROBO3,0.312
ROBO4,0.259
ROCK1,0.275
ROCK2,0.293
ROGDI,0.293
ROM1,0.149
ROMO1,0.258
ROPN1,0.487
ROPN1B,0.414
ROPN1L,0.448
ROR1,0.332
ROR2,0.26
RORA,0.25
RORB,0.264
RORC,0.275
ROS1,0.295
RP1,0.426
RP1L1,0.387
RP2,0.49
RP9,0.501
RPA1,0.292
RPA2,0.325
RPA3,0.291
RPA4,0.352
RPAIN,0.406
RPAP1,0.425
RPAP2,0.483
RPAP3,0.517
RPE,0.388
RPE65,0.227
RPEL1,0.352
RPF1,0.458
RPF2,0.37
RPGR,0.541
RPGRIP1,0.398
RPGRIP1L,0.388
RPH3A,0.425
RPH3AL,0.417
RPIA,0.498
RPL10,0.4
RPL10A,0.404
RPL10L,0.426
RPL11,0.334
RPL12,0.436
RPL13,0.475
RPL13A,0.376
RPL14,0.412
RPL15,0.465
RPL17,0.442
RPL18,0.4
RPL18A,0.413
RPL19,0.385
RPL21,0.445
RPL22,0.426
RPL22L1,0.352
RPL23,0.355
RPL23A,0.477
RPL24,0.417
RPL26,0.353
RPL26L1,0.342
RPL27,0.418
RPL27A,0.445
RPL28,0.433
RPL29,0.368
RPL3,0.448
RPL30,0.372
RPL31,0.407
RPL32,0.372
RPL34,0.41
RPL35,0.38
RPL35A,0.388
RPL36,0.41
RPL36A,0.47
RPL36AL,0.535
RPL37,0.368
RPL37A,0.427
RPL38,0.324
RPL39,0.316
RPL39L,0.428
RPL3L,0.421
RPL4,0.44
RPL41,0.373
RPL5,0.357
RPL6,0.41
RPL7,0.408
RPL7A,0.457
RPL7L1,0.382
RPL8,0.354
RPL9,0.433
RPLP0,0.418
RPLP1,0.375
RPLP2,0.382
RPN1,0.458
RPN2,0.357
RPP14,0.31
RPP21,0.269
RPP25,0.485
RPP25L,0.467
RPP30,0.363
RPP38,0.451
RPP40,0.31
RPRD1A,0.385
RPRD1B,0.552
RPRD2,0.321
RPRM,0.512
RPRML,0.064
RPS10,0.473
RPS11,0.456
RPS12,0.405
RPS13,0.419
RPS14,0.367
RPS15,0.4
RPS15A,0.408
RPS16,0.383
RPS17,0.366
RPS18,0.442
RPS19,0.372
RPS19BP1,0.599
RPS2,0.429
RPS20,0.414
RPS21,0.416
RPS23,0.47
RPS24,0.418
RPS25,0.488
RPS26,0.432
RPS27,0.427
RPS27A,0.266
RPS27L,0.377
RPS28,0.423
RPS29,0.38
RPS3,0.361
RPS3A,0.433
RPS4X,0.388
RPS4Y1,0.36
RPS4Y2,0.361
RPS5,0.394
RPS6,0.367
RPS6KA1,0.335
RPS6KA2,0.404
RPS6KA3,0.317
RPS6KA4,0.34
RPS6KA5,0.285
RPS6KA6,0.359
RPS6KB1,0.266
RPS6KB2,0.328
RPS6KC1,0.375
RPS6KL1,0.361
RPS7,0.384
RPS8,0.355
RPS9,0.404
RPSA,0.41
RPTN,0.396
RPTOR,0.353
RPUSD1,0.24
RPUSD2,0.214
RPUSD3,0.386
RPUSD4,0.385
RRAD,0.344
RRAGA,0.383
RRAGB,0.395
RRAGC,0.376
RRAGD,0.467
RRAS,0.264
RRAS2,0.344
RRBP1,0.376
RREB1,0.279
RRH,0.18
RRM1,0.414
RRM2,0.424
RRM2B,0.373
RRN3,0.325
RRP1,0.45
RRP12,0.362
RRP15,0.094
RRP1B,0.384
RRP36,0.356
RRP7A,0.502
RRP8,0.444
RRP9,0.373
RRS1,0.415
RS1,0.227
RSAD1,0.345
RSAD2,0.399
RSBN1,0.404
RSBN1L,0.308
RSC1A1,0.283
RSF1,0.376
RSKR,0.075
RSL1D1,0.335
RSL24D1,0.495
RSPH1,0.644
RSPH14,0.352
RSPH3,0.638
RSPH4A,0.513
RSPH9,0.523
RSPO1,0.397
RSPO2,0.27
RSPO3,0.213
RSPO4,0.202
RSPRY1,0.173
RSRC1,0.4
RSRC2,0.082
RSRP1,0.222
RSU1,0.432
RTBDN,0.145
RTCA,0.338
RTCB,0.474
RTEL1,0.337
RTF1,0.315
RTF2,0.426
RTKN,0.458
RTKN2,0.311
RTL1,0.089
RTL10,0.472
RTL3,0.357
RTL4,0.134
RTL8A,0.222
RTL8B,0.222
RTL8C,0.231
RTN1,0.485
RTN2,0.42
RTN3,0.42
RTN4,0.346
RTN4IP1,0.349
RTN4R,0.283
RTN4RL1,0.294
RTN4RL2,0.232
RTP1,0.297
RTP2,0.365
RTP3,0.453
RTP4,0.43
RTP5,0.366
RTRAF,0.578
RTTN,0.738
RUBCN,0.431
RUFY1,0.509
RUFY2,0.469
RUFY3,0.39
RUFY4,0.473
RUNDC1,0.248
RUNDC3A,0.449
RUNX1,0.279
RUNX1T1,0.413
RUNX2,0.298
RUNX3,0.364
RUSC1,0.564
RUSC2,0.539
RUSF1,0.103
RUVBL1,0.388
RUVBL2,0.375
RWDD1,0.386
RWDD2B,0.352
RWDD3,0.456
RXFP1,0.3
RXFP2,0.199
RXFP3,0.215
RXFP4,0.311
RXRA,0.288
RXRB,0.338
RXRG,0.34
RXYLT1,0.337
RYBP,0.394
RYK,0.291
RYR1,0.326
RYR2,0.251
RYR3,0.317
S100A1,0.415
S100A10,0.306
S100A11,0.419
S100A12,0.378
S100A13,0.452
S100A14,0.398
S100A16,0.5
S100A2,0.364
S100A3,0.484
S100A4,0.473
S100A5,0.376
S100A6,0.474
S100A7,0.32
S100A7A,0.474
S100A8,0.305
S100A9,0.325
S100B,0.36
S100G,0.219
S100P,0.455
S100PBP,0.538
S100Z,0.293
S1PR1,0.269
S1PR2,0.332
S1PR3,0.274
S1PR4,0.309
S1PR5,0.207
SAA1,0.254
SAA2,0.174
SAA4,0.18
SAAL1,0.291
SAC3D1,0.82
SACM1L,0.369
SACS,0.483
SAE1,0.452
SAFB,0.392
SAFB2,0.455
SAG,0.405
SAGE1,0.35
SALL1,0.268
SALL2,0.342
SALL3,0.27
SALL4,0.402
SAMD1,0.353
SAMD11,0.308
SAMD14,0.51
SAMD3,0.222
SAMD4A,0.42
SAMD4B,0.404
SAMD5,0.124
SAMD7,0.377
SAMD8,0.34
SAMD9,0.633
SAMD9L,0.554
SAMHD1,0.317
SAMM50,0.449
SAMSN1,0.412
SAP130,0.259
SAP18,0.379
SAP25,0.383
SAP30,0.365
SAP30BP,0.505
SAP30L,0.451
SAPCD2,0.478
SAR1A,0.415
SAR1B,0.385
SARAF,0.416
SARDH,0.364
SARM1,0.421
SARNP,0.426
SARS1,0.354
SARS2,0.355
SART1,0.472
SART3,0.393
SASH1,0.242
SASH3,0.211
SASS6,1.0
SAT1,0.41
SAT2,0.388
SATB1,0.373
SATB2,0.355
SATL1,0.371
SAV1,0.384
SAXO1,0.592
SAXO2,0.665
SAXO4,0.269
SAYSD1,0.339
SBDS,0.543
SBF1,0.367
SBF2,0.49
SBK1,0.326
SBK2,0.324
SBK3,0.075
SBNO1,0.355
SBNO2,0.206
SBSN,0.206
SBSPON,0.176
SC5D,0.232
SCAF1,0.381
SCAF11,0.442
SCAF4,0.325
SCAF8,0.461
SCAI,0.409
SCAMP1,0.403
SCAMP2,0.433
SCAMP3,0.384
SCAMP4,0.326
SCAMP5,0.373
SCAND1,0.42
SCAND3,0.128
SCAP,0.353
SCAPER,0.476
SCARA3,0.34
SCARA5,0.239
SCARB1,0.264
SCARB2,0.342
SCARF1,0.241
SCARF2,0.242
SCART1,0.351
SCCPDH,0.396
SCD,0.339
SCD5,0.258
SCEL,0.407
SCFD1,0.419
SCFD2,0.225
SCG2,0.291
SCG3,0.323
SCG5,0.353
SCGB1A1,0.27
SCGB1C1,0.102
SCGB1C2,0.102
SCGB1D1,0.207
SCGB1D2,0.077
SCGB1D4,0.077
SCGB2A1,0.217
SCGB2A2,0.311
SCGB2B2,0.102
SCGB3A1,0.19
SCGB3A2,0.24
SCGN,0.382
SCHIP1,0.56
SCIMP,0.287
SCIN,0.38
SCLT1,0.673
SCLY,0.482
SCMH1,0.453
SCML1,0.322
SCML2,0.434
SCML4,0.28
SCN10A,0.222
SCN11A,0.167
SCN1A,0.233
SCN1B,0.203
SCN2A,0.177
SCN2B,0.116
SCN3A,0.266
SCN3B,0.207
SCN4A,0.17
SCN4B,0.177
SCN5A,0.274
SCN7A,0.165
SCN8A,0.304
SCN9A,0.174
SCNM1,0.455
SCNN1A,0.351
SCNN1B,0.3
SCNN1D,0.392
SCNN1G,0.284
SCO1,0.414
SCO2,0.413
SCOC,0.519
SCP2,0.383
SCP2D1,0.024
SCPEP1,0.298
SCRG1,0.426
SCRIB,0.241
SCRN1,0.476
SCRN2,0.28
SCRN3,0.079
SCRT1,0.299
SCRT2,0.284
SCT,0.261
SCTR,0.35
SCUBE1,0.319
SCUBE2,0.299
SCUBE3,0.39
SCX,0.217
SCYGR1,0.366
SCYGR10,0.366
SCYGR2,0.366
SCYGR3,0.366
SCYGR4,0.366
SCYGR5,0.366
SCYGR6,0.366
SCYGR7,0.366
SCYGR8,0.366
SCYL1,0.539
SCYL2,0.401
SCYL3,0.472
SDAD1,0.457
SDC1,0.284
SDC2,0.347
SDC3,0.37
SDC4,0.32
SDCBP,0.387
SDCBP2,0.492
SDCCAG8,0.695
SDE2,0.407
SDF2,0.248
SDF2L1,0.445
SDF4,0.388
SDHA,0.371
SDHAF1,0.545
SDHAF2,0.472
SDHAF3,0.321
SDHAF4,0.335
SDHB,0.399
SDHC,0.318
SDHD,0.336
SDIM1,0.283
SDK1,0.301
SDK2,0.234
SDR16C5,0.392
SDR39U1,0.332
SDR42E1,0.131
SDR42E2,0.097
SDR9C7,0.454
SDS,0.348
SDSL,0.377
SEBOX,0.34
SEC11A,0.283
SEC11C,0.283
SEC13,0.432
SEC14L1,0.508
SEC14L2,0.417
SEC14L3,0.194
SEC14L4,0.259
SEC16A,0.426
SEC16B,0.474
SEC22A,0.383
SEC22B,0.421
SEC22C,0.417
SEC23A,0.385
SEC23B,0.483
SEC23IP,0.528
SEC24A,0.385
SEC24B,0.317
SEC24C,0.446
SEC24D,0.43
SEC31A,0.474
SEC31B,0.379
SEC61A1,0.404
SEC61A2,0.397
SEC61B,0.401
SEC61G,0.418
SEC62,0.358
SEC63,0.369
SECISBP2,0.397
SECISBP2L,0.292
SECTM1,0.298
SEH1L,0.407
SEL1L,0.351
SEL1L2,0.064
SEL1L3,0.313
SELE,0.333
SELENBP1,0.472
SELENOF,0.481
SELENOH,0.428
SELENOI,0.332
SELENOK,0.298
SELENOM,0.419
SELENON,0.296
SELENOO,0.338
SELENOP,0.243
SELENOS,0.298
SELENOT,0.274
SELENOV,0.527
SELENOW,0.404
SELL,0.355
SELP,0.286
SELPLG,0.308
SEM1,0.03
SEMA3A,0.171
SEMA3B,0.335
SEMA3C,0.187
SEMA3D,0.259
SEMA3E,0.288
SEMA3F,0.204
SEMA3G,0.279
SEMA4A,0.392
SEMA4B,0.29
SEMA4C,0.294
SEMA4D,0.243
SEMA4F,0.317
SEMA4G,0.314
SEMA5A,0.215
SEMA5B,0.2
SEMA6A,0.257
SEMA6B,0.233
SEMA6C,0.256
SEMA6D,0.317
SEMA7A,0.262
SEMG1,0.286
SEMG2,0.375
SENP1,0.336
SENP2,0.301
SENP3,0.496
SENP5,0.475
SENP6,0.495
SENP7,0.488
SENP8,0.353
SEPHS1,0.409
SEPHS2,0.361
SEPSECS,0.48
SEPTIN1,0.618
SEPTIN10,0.602
SEPTIN11,0.484
SEPTIN12,0.549
SEPTIN14,0.602
SEPTIN2,0.536
SEPTIN3,0.573
SEPTIN4,0.445
SEPTIN5,0.501
SEPTIN6,0.515
SEPTIN7,0.536
SEPTIN8,0.564
SEPTIN9,0.612
SERAC1,0.358
SERBP1,0.5
SERF1A,0.217
SERF1B,0.217
SERF2,0.493
SERGEF,0.554
SERHL2,0.433
SERINC1,0.392
SERINC2,0.112
SERINC3,0.256
SERINC4,0.091
SERINC5,0.245
SERP1,0.381
SERP2,0.377
SERPINA1,0.385
SERPINA10,0.261
SERPINA11,0.102
SERPINA12,0.16
SERPINA2,0.412
SERPINA3,0.301
SERPINA4,0.225
SERPINA5,0.274
SERPINA6,0.157
SERPINA7,0.125
SERPINA9,0.316
SERPINB1,0.214
SERPINB10,0.289
SERPINB11,0.327
SERPINB12,0.368
SERPINB13,0.372
SERPINB2,0.274
SERPINB3,0.285
SERPINB4,0.37
SERPINB5,0.414
SERPINB6,0.358
